"","loc_label","age.label","age","sex","pop.PNADc","pop_adj"
"548","florianopolis","80-84",81,"Women",432,432
"549","florianopolis","80-84",82,"Men",1014,1014
"550","florianopolis","80-84",82,"Women",835,835
"551","florianopolis","80-84",83,"Men",597,597
"552","florianopolis","80-84",83,"Women",675,675
"553","florianopolis","80-84",84,"Men",193,193
"554","florianopolis","80-84",84,"Women",723,723
"555","florianopolis","85-89",85,"Men",160,160
"556","florianopolis","85-89",85,"Women",545,545
"557","florianopolis","85-89",86,"Men",123,123
"558","florianopolis","85-89",86,"Women",1071,1071
"559","florianopolis","85-89",87,"Men",192,192
"560","florianopolis","85-89",87,"Women",1344,1344
"561","florianopolis","85-89",88,"Men",166,166
"562","florianopolis","85-89",88,"Women",611,611
"563","florianopolis","85-89",89,"Women",245,245
"564","florianopolis","90+",90,"Women",61,140.743597159292
"565","florianopolis","90+",91,"Women",405,934.445194254314
"566","florianopolis","90+",93,"Men",186,429.152607731611
"567","florianopolis","90+",93,"Women",291,671.416176612359
"568","goiania","0-15",0,"Men",5727,5727
"569","goiania","0-15",0,"Women",5916,5916
"570","goiania","0-15",1,"Men",9721,9721
"571","goiania","0-15",1,"Women",9883,9883
"572","goiania","0-15",2,"Men",10683,10683
"573","goiania","0-15",2,"Women",9206,9206
"574","goiania","0-15",3,"Men",6818,6818
"575","goiania","0-15",3,"Women",6703,6703
"576","goiania","0-15",4,"Men",9392,9392
"577","goiania","0-15",4,"Women",6452,6452
"578","goiania","0-15",5,"Men",14782,14782
"579","goiania","0-15",5,"Women",8975,8975
"580","goiania","0-15",6,"Men",3592,3592
"581","goiania","0-15",6,"Women",12659,12659
"582","goiania","0-15",7,"Men",7863,7863
"583","goiania","0-15",7,"Women",9833,9833
"584","goiania","0-15",8,"Men",13187,13187
"585","goiania","0-15",8,"Women",8341,8341
"586","goiania","0-15",9,"Men",15138,15138
"587","goiania","0-15",9,"Women",8402,8402
"588","goiania","0-15",10,"Men",11835,11835
"589","goiania","0-15",10,"Women",8944,8944
"590","goiania","0-15",11,"Men",5605,5605
"591","goiania","0-15",11,"Women",7909,7909
"592","goiania","0-15",12,"Men",10241,10241
"593","goiania","0-15",12,"Women",13098,13098
"594","goiania","0-15",13,"Men",5964,5964
"595","goiania","0-15",13,"Women",7259,7259
"596","goiania","0-15",14,"Men",7602,7602
"597","goiania","0-15",14,"Women",10624,10624
"598","goiania","0-15",15,"Men",11800,11800
"599","goiania","0-15",15,"Women",10061,10061
"600","goiania","16-29",16,"Men",8250,8250
"601","goiania","16-29",16,"Women",13012,13012
"602","goiania","16-29",17,"Men",12095,12095
"603","goiania","16-29",17,"Women",12464,12464
"604","goiania","16-29",18,"Men",6775,6775
"605","goiania","16-29",18,"Women",6503,6503
"606","goiania","16-29",19,"Men",12106,12106
"607","goiania","16-29",19,"Women",7233,7233
"608","goiania","16-29",20,"Men",18643,18643
"609","goiania","16-29",20,"Women",15728,15728
"610","goiania","16-29",21,"Men",18787,18787
"611","goiania","16-29",21,"Women",9717,9717
"612","goiania","16-29",22,"Men",18734,18734
"613","goiania","16-29",22,"Women",12049,12049
"614","goiania","16-29",23,"Men",16503,16503
"615","goiania","16-29",23,"Women",18817,18817
"616","goiania","16-29",24,"Men",16216,16216
"617","goiania","16-29",24,"Women",17886,17886
"618","goiania","16-29",25,"Men",17091,17091
"619","goiania","16-29",25,"Women",12838,12838
"620","goiania","16-29",26,"Men",18508,18508
"621","goiania","16-29",26,"Women",9513,9513
"622","goiania","16-29",27,"Men",10309,10309
"623","goiania","16-29",27,"Women",16274,16274
"624","goiania","16-29",28,"Men",16055,16055
"625","goiania","16-29",28,"Women",13371,13371
"626","goiania","16-29",29,"Men",8205,8205
"627","goiania","16-29",29,"Women",16243,16243
"628","goiania","30-39",30,"Men",12384,12384
"629","goiania","30-39",30,"Women",12040,12040
"630","goiania","30-39",31,"Men",14545,14545
"631","goiania","30-39",31,"Women",11009,11009
"632","goiania","30-39",32,"Men",13505,13505
"633","goiania","30-39",32,"Women",11236,11236
"634","goiania","30-39",33,"Men",7767,7767
"635","goiania","30-39",33,"Women",11231,11231
"636","goiania","30-39",34,"Men",14305,14305
"637","goiania","30-39",34,"Women",11987,11987
"638","goiania","30-39",35,"Men",12749,12749
"639","goiania","30-39",35,"Women",12602,12602
"640","goiania","30-39",36,"Men",15443,15443
"641","goiania","30-39",36,"Women",11649,11649
"642","goiania","30-39",37,"Men",11379,11379
"643","goiania","30-39",37,"Women",10914,10914
"644","goiania","30-39",38,"Men",13628,13628
"645","goiania","30-39",38,"Women",13432,13432
"646","goiania","30-39",39,"Men",9316,9316
"647","goiania","30-39",39,"Women",13952,13952
"648","goiania","40-49",40,"Men",13067,13067
"649","goiania","40-49",40,"Women",11009,11009
"650","goiania","40-49",41,"Men",10792,10792
"651","goiania","40-49",41,"Women",10386,10386
"652","goiania","40-49",42,"Men",11835,11835
"653","goiania","40-49",42,"Women",15103,15103
"654","goiania","40-49",43,"Men",10947,10947
"655","goiania","40-49",43,"Women",13909,13909
"656","goiania","40-49",44,"Men",9158,9158
"657","goiania","40-49",44,"Women",13005,13005
"658","goiania","40-49",45,"Men",11724,11724
"659","goiania","40-49",45,"Women",11269,11269
"660","goiania","40-49",46,"Men",9695,9695
"661","goiania","40-49",46,"Women",13298,13298
"662","goiania","40-49",47,"Men",10171,10171
"663","goiania","40-49",47,"Women",13783,13783
"664","goiania","40-49",48,"Men",11746,11746
"665","goiania","40-49",48,"Women",10516,10516
"666","goiania","40-49",49,"Men",6569,6569
"667","goiania","40-49",49,"Women",12823,12823
"668","goiania","50-59",50,"Men",10260,10260
"669","goiania","50-59",50,"Women",11222,11222
"670","goiania","50-59",51,"Men",11966,11966
"671","goiania","50-59",51,"Women",8223,8223
"672","goiania","50-59",52,"Men",10193,10193
"673","goiania","50-59",52,"Women",7461,7461
"674","goiania","50-59",53,"Men",5633,5633
"675","goiania","50-59",53,"Women",10214,10214
"676","goiania","50-59",54,"Men",8847,8847
"677","goiania","50-59",54,"Women",9006,9006
"678","goiania","50-59",55,"Men",10689,10689
"679","goiania","50-59",55,"Women",8961,8961
"680","goiania","50-59",56,"Men",6517,6517
"681","goiania","50-59",56,"Women",12244,12244
"682","goiania","50-59",57,"Men",6398,6398
"683","goiania","50-59",57,"Women",6429,6429
"684","goiania","50-59",58,"Men",6815,6815
"685","goiania","50-59",58,"Women",11517,11517
"686","goiania","50-59",59,"Men",7589,7589
"687","goiania","50-59",59,"Women",10698,10698
"688","goiania","60-69",60,"Men",6104,6104
"689","goiania","60-69",60,"Women",7901,7901
"690","goiania","60-69",61,"Men",9077,9077
"691","goiania","60-69",61,"Women",8706,8706
"692","goiania","60-69",62,"Men",7259,7259
"693","goiania","60-69",62,"Women",6727,6727
"694","goiania","60-69",63,"Men",7461,7461
"695","goiania","60-69",63,"Women",6223,6223
"696","goiania","60-69",64,"Men",5291,5291
"697","goiania","60-69",64,"Women",5683,5683
"698","goiania","60-69",65,"Men",4580,4580
"699","goiania","60-69",65,"Women",7153,7153
"700","goiania","60-69",66,"Men",5725,5725
"701","goiania","60-69",66,"Women",9116,9116
"702","goiania","60-69",67,"Men",6790,6790
"703","goiania","60-69",67,"Women",4137,4137
"704","goiania","60-69",68,"Men",6249,6249
"705","goiania","60-69",68,"Women",5854,5854
"706","goiania","60-69",69,"Men",2282,2282
"707","goiania","60-69",69,"Women",7147,7147
"708","goiania","70-74",70,"Men",4386,4386
"709","goiania","70-74",70,"Women",4221,4221
"710","goiania","70-74",71,"Men",1645,1645
"711","goiania","70-74",71,"Women",2776,2776
"712","goiania","70-74",72,"Men",4820,4820
"713","goiania","70-74",72,"Women",4619,4619
"714","goiania","70-74",73,"Men",2148,2148
"715","goiania","70-74",73,"Women",5213,5213
"716","goiania","70-74",74,"Men",4276,4276
"717","goiania","70-74",74,"Women",4975,4975
"718","goiania","75-79",75,"Men",2999,2999
"719","goiania","75-79",75,"Women",2955,2955
"720","goiania","75-79",76,"Men",3360,3360
"721","goiania","75-79",76,"Women",4519,4519
"722","goiania","75-79",77,"Men",1283,1283
"723","goiania","75-79",77,"Women",3031,3031
"724","goiania","75-79",78,"Men",1743,1743
"725","goiania","75-79",78,"Women",4406,4406
"726","goiania","75-79",79,"Men",2213,2213
"727","goiania","75-79",79,"Women",1921,1921
"728","goiania","80-84",80,"Men",1396,1396
"729","goiania","80-84",80,"Women",2884,2884
"730","goiania","80-84",81,"Men",3938,3938
"731","goiania","80-84",81,"Women",2934,2934
"732","goiania","80-84",82,"Men",1895,1895
"733","goiania","80-84",82,"Women",1491,1491
"734","goiania","80-84",83,"Men",1721,1721
"735","goiania","80-84",83,"Women",1614,1614
"736","goiania","80-84",84,"Men",542,542
"737","goiania","80-84",84,"Women",1788,1788
"738","goiania","85-89",85,"Men",933,1176.18521801037
"739","goiania","85-89",86,"Men",888,1119.4560274311
"740","goiania","85-89",86,"Women",903,1138.36575762419
"741","goiania","85-89",87,"Women",1073,1352.67603314591
"742","goiania","85-89",88,"Men",829,1045.07775533826
"743","goiania","85-89",88,"Women",534,673.186394874105
"744","goiania","85-89",89,"Men",252,317.683467243959
"745","goiania","85-89",89,"Women",845,1065.2481342109
"746","goiania","90+",90,"Men",298,379.542235278968
"747","goiania","90+",91,"Men",307,391.004920237058
"748","goiania","90+",92,"Men",1153,1468.49730629748
"749","goiania","90+",93,"Women",476,606.248671116741
"750","goiania","90+",96,"Women",339,431.761133421377
"751","goiania","90+",97,"Men",365,464.875556633636
"752","goiania","90+",100,"Women",380,483.980031563785
"753","goiania","90+",110,"Men",55,70.0497414105478
"754","joao pessoa","0-15",0,"Men",2722,2722
"755","joao pessoa","0-15",0,"Women",3846,3846
"756","joao pessoa","0-15",1,"Men",4164,4164
"757","joao pessoa","0-15",1,"Women",7114,7114
"758","joao pessoa","0-15",2,"Men",6446,6446
"759","joao pessoa","0-15",2,"Women",6530,6530
"760","joao pessoa","0-15",3,"Men",6696,6696
"761","joao pessoa","0-15",3,"Women",3159,3159
"762","joao pessoa","0-15",4,"Men",5995,5995
"763","joao pessoa","0-15",4,"Women",6799,6799
"764","joao pessoa","0-15",5,"Men",5848,5848
"765","joao pessoa","0-15",5,"Women",6470,6470
"766","joao pessoa","0-15",6,"Men",6178,6178
"767","joao pessoa","0-15",6,"Women",5603,5603
"768","joao pessoa","0-15",7,"Men",5511,5511
"769","joao pessoa","0-15",7,"Women",7727,7727
"770","joao pessoa","0-15",8,"Men",5072,5072
"771","joao pessoa","0-15",8,"Women",3370,3370
"772","joao pessoa","0-15",9,"Men",5640,5640
"773","joao pessoa","0-15",9,"Women",4682,4682
"774","joao pessoa","0-15",10,"Men",4262,4262
"775","joao pessoa","0-15",10,"Women",7157,7157
"776","joao pessoa","0-15",11,"Men",6328,6328
"777","joao pessoa","0-15",11,"Women",6723,6723
"778","joao pessoa","0-15",12,"Men",7819,7819
"779","joao pessoa","0-15",12,"Women",6862,6862
"780","joao pessoa","0-15",13,"Men",5950,5950
"781","joao pessoa","0-15",13,"Women",4726,4726
"782","joao pessoa","0-15",14,"Men",6812,6812
"783","joao pessoa","0-15",14,"Women",4463,4463
"784","joao pessoa","0-15",15,"Men",4324,4324
"785","joao pessoa","0-15",15,"Women",5083,5083
"786","joao pessoa","16-29",16,"Men",8491,8491
"787","joao pessoa","16-29",16,"Women",5191,5191
"788","joao pessoa","16-29",17,"Men",3291,3291
"789","joao pessoa","16-29",17,"Women",8950,8950
"790","joao pessoa","16-29",18,"Men",7334,7334
"791","joao pessoa","16-29",18,"Women",5188,5188
"792","joao pessoa","16-29",19,"Men",4106,4106
"793","joao pessoa","16-29",19,"Women",4284,4284
"794","joao pessoa","16-29",20,"Men",10205,10205
"795","joao pessoa","16-29",20,"Women",10524,10524
"796","joao pessoa","16-29",21,"Men",6355,6355
"797","joao pessoa","16-29",21,"Women",11948,11948
"798","joao pessoa","16-29",22,"Men",8324,8324
"799","joao pessoa","16-29",22,"Women",5133,5133
"800","joao pessoa","16-29",23,"Men",7389,7389
"801","joao pessoa","16-29",23,"Women",9248,9248
"802","joao pessoa","16-29",24,"Men",6655,6655
"803","joao pessoa","16-29",24,"Women",8432,8432
"804","joao pessoa","16-29",25,"Men",7185,7185
"805","joao pessoa","16-29",25,"Women",4568,4568
"806","joao pessoa","16-29",26,"Men",6927,6927
"807","joao pessoa","16-29",26,"Women",5775,5775
"808","joao pessoa","16-29",27,"Men",5335,5335
"809","joao pessoa","16-29",27,"Women",9478,9478
"810","joao pessoa","16-29",28,"Men",5110,5110
"811","joao pessoa","16-29",28,"Women",5887,5887
"812","joao pessoa","16-29",29,"Men",5039,5039
"813","joao pessoa","16-29",29,"Women",7402,7402
"814","joao pessoa","30-39",30,"Men",7157,7157
"815","joao pessoa","30-39",30,"Women",6388,6388
"816","joao pessoa","30-39",31,"Men",5393,5393
"817","joao pessoa","30-39",31,"Women",6447,6447
"818","joao pessoa","30-39",32,"Men",4847,4847
"819","joao pessoa","30-39",32,"Women",7147,7147
"820","joao pessoa","30-39",33,"Men",5933,5933
"821","joao pessoa","30-39",33,"Women",6529,6529
"822","joao pessoa","30-39",34,"Men",7246,7246
"823","joao pessoa","30-39",34,"Women",8571,8571
"824","joao pessoa","30-39",35,"Men",5564,5564
"825","joao pessoa","30-39",35,"Women",7790,7790
"826","joao pessoa","30-39",36,"Men",3256,3256
"827","joao pessoa","30-39",36,"Women",3551,3551
"828","joao pessoa","30-39",37,"Men",8400,8400
"829","joao pessoa","30-39",37,"Women",7455,7455
"830","joao pessoa","30-39",38,"Men",7640,7640
"831","joao pessoa","30-39",38,"Women",7777,7777
"832","joao pessoa","30-39",39,"Men",7405,7405
"833","joao pessoa","30-39",39,"Women",6817,6817
"834","joao pessoa","40-49",40,"Men",5800,5800
"835","joao pessoa","40-49",40,"Women",7626,7626
"836","joao pessoa","40-49",41,"Men",7377,7377
"837","joao pessoa","40-49",41,"Women",6377,6377
"838","joao pessoa","40-49",42,"Men",4055,4055
"839","joao pessoa","40-49",42,"Women",6122,6122
"840","joao pessoa","40-49",43,"Men",5408,5408
"841","joao pessoa","40-49",43,"Women",6687,6687
"842","joao pessoa","40-49",44,"Men",5085,5085
"843","joao pessoa","40-49",44,"Women",7616,7616
"844","joao pessoa","40-49",45,"Men",5258,5258
"845","joao pessoa","40-49",45,"Women",6742,6742
"846","joao pessoa","40-49",46,"Men",7914,7914
"847","joao pessoa","40-49",46,"Women",8223,8223
"848","joao pessoa","40-49",47,"Men",6283,6283
"849","joao pessoa","40-49",47,"Women",7010,7010
"850","joao pessoa","40-49",48,"Men",5386,5386
"851","joao pessoa","40-49",48,"Women",3964,3964
"852","joao pessoa","40-49",49,"Men",4415,4415
"853","joao pessoa","40-49",49,"Women",6445,6445
"854","joao pessoa","50-59",50,"Men",3153,3153
"855","joao pessoa","50-59",50,"Women",5298,5298
"856","joao pessoa","50-59",51,"Men",4912,4912
"857","joao pessoa","50-59",51,"Women",5990,5990
"858","joao pessoa","50-59",52,"Men",5243,5243
"859","joao pessoa","50-59",52,"Women",5199,5199
"860","joao pessoa","50-59",53,"Men",3453,3453
"861","joao pessoa","50-59",53,"Women",3419,3419
"862","joao pessoa","50-59",54,"Men",5251,5251
"863","joao pessoa","50-59",54,"Women",4123,4123
"864","joao pessoa","50-59",55,"Men",4738,4738
"865","joao pessoa","50-59",55,"Women",7367,7367
"866","joao pessoa","50-59",56,"Men",5493,5493
"867","joao pessoa","50-59",56,"Women",5847,5847
"868","joao pessoa","50-59",57,"Men",5111,5111
"869","joao pessoa","50-59",57,"Women",3958,3958
"870","joao pessoa","50-59",58,"Men",3831,3831
"871","joao pessoa","50-59",58,"Women",5537,5537
"872","joao pessoa","50-59",59,"Men",6518,6518
"873","joao pessoa","50-59",59,"Women",3569,3569
"874","joao pessoa","60-69",60,"Men",2983,2983
"875","joao pessoa","60-69",60,"Women",4798,4798
"876","joao pessoa","60-69",61,"Men",4418,4418
"877","joao pessoa","60-69",61,"Women",5701,5701
"878","joao pessoa","60-69",62,"Men",4001,4001
"879","joao pessoa","60-69",62,"Women",5177,5177
"880","joao pessoa","60-69",63,"Men",2492,2492
"881","joao pessoa","60-69",63,"Women",4463,4463
"882","joao pessoa","60-69",64,"Men",3443,3443
"883","joao pessoa","60-69",64,"Women",3374,3374
"884","joao pessoa","60-69",65,"Men",1382,1382
"885","joao pessoa","60-69",65,"Women",4960,4960
"886","joao pessoa","60-69",66,"Men",2378,2378
"887","joao pessoa","60-69",66,"Women",2764,2764
"888","joao pessoa","60-69",67,"Men",3034,3034
"889","joao pessoa","60-69",67,"Women",1416,1416
"890","joao pessoa","60-69",68,"Men",1828,1828
"891","joao pessoa","60-69",68,"Women",4105,4105
"892","joao pessoa","60-69",69,"Men",1379,1379
"893","joao pessoa","60-69",69,"Women",3108,3108
"894","joao pessoa","70-74",70,"Men",4120,4120
"895","joao pessoa","70-74",70,"Women",2298,2298
"896","joao pessoa","70-74",71,"Men",1665,1665
"897","joao pessoa","70-74",71,"Women",4796,4796
"898","joao pessoa","70-74",72,"Men",1335,1335
"899","joao pessoa","70-74",72,"Women",2606,2606
"900","joao pessoa","70-74",73,"Men",1355,1355
"901","joao pessoa","70-74",73,"Women",2648,2648
"902","joao pessoa","70-74",74,"Men",1773,1773
"903","joao pessoa","70-74",74,"Women",1658,1658
"904","joao pessoa","75-79",75,"Men",1190,1297.19747527967
"905","joao pessoa","75-79",75,"Women",2061,2246.65882063142
"906","joao pessoa","75-79",76,"Men",789,860.074628567779
"907","joao pessoa","75-79",76,"Women",1600,1744.13105919955
"908","joao pessoa","75-79",77,"Men",1234,1345.16107940765
"909","joao pessoa","75-79",77,"Women",1544,1683.08647212757
"910","joao pessoa","75-79",78,"Men",1030,1122.78436935971
"911","joao pessoa","75-79",78,"Women",521,567.932676151854
"912","joao pessoa","75-79",79,"Men",832,906.948150783767
"913","joao pessoa","75-79",79,"Women",2485,2708.8535513193
"914","joao pessoa","80-84",80,"Women",242,343.197295417415
"915","joao pessoa","80-84",81,"Men",369,523.304966979446
"916","joao pessoa","80-84",81,"Women",1878,2663.32446609052
"917","joao pessoa","80-84",82,"Men",629,892.029333956834
"918","joao pessoa","80-84",82,"Women",1445,2049.25657800894
"919","joao pessoa","80-84",83,"Men",590,836.720678910226
"920","joao pessoa","80-84",83,"Women",806,1143.0455376299
"921","joao pessoa","80-84",84,"Women",910,1290.53528442086
"922","joao pessoa","85-89",85,"Men",380,618.772911989542
"923","joao pessoa","85-89",86,"Men",245,398.945693256415
"924","joao pessoa","85-89",87,"Women",1131,1841.66358805308
"925","joao pessoa","85-89",88,"Men",629,1024.23200431953
"926","joao pessoa","85-89",89,"Women",814,1325.47671147233
"927","joao pessoa","90+",90,"Women",279,490.456231632702
"928","joao pessoa","90+",91,"Women",993,1745.60228677876
"929","joao pessoa","90+",98,"Men",373,655.699549817197
"930","joao pessoa","90+",98,"Women",242,425.413648943061
"931","macapa","0-15",0,"Men",2439,2439
"932","macapa","0-15",0,"Women",1619,1619
"933","macapa","0-15",1,"Men",3006,3006
"934","macapa","0-15",1,"Women",2801,2801
"935","macapa","0-15",2,"Men",2723,2723
"936","macapa","0-15",2,"Women",2338,2338
"937","macapa","0-15",3,"Men",7285,7285
"938","macapa","0-15",3,"Women",2321,2321
"939","macapa","0-15",4,"Men",2426,2426
"940","macapa","0-15",4,"Women",6505,6505
"941","macapa","0-15",5,"Men",5903,5903
"942","macapa","0-15",5,"Women",7348,7348
"943","macapa","0-15",6,"Men",7610,7610
"944","macapa","0-15",6,"Women",5142,5142
"945","macapa","0-15",7,"Men",7213,7213
"946","macapa","0-15",7,"Women",2188,2188
"947","macapa","0-15",8,"Men",4033,4033
"948","macapa","0-15",8,"Women",7374,7374
"949","macapa","0-15",9,"Men",4076,4076
"950","macapa","0-15",9,"Women",5297,5297
"951","macapa","0-15",10,"Men",5299,5299
"952","macapa","0-15",10,"Women",3354,3354
"953","macapa","0-15",11,"Men",5784,5784
"954","macapa","0-15",11,"Women",3412,3412
"955","macapa","0-15",12,"Men",5984,5984
"956","macapa","0-15",12,"Women",1973,1973
"957","macapa","0-15",13,"Men",4748,4748
"958","macapa","0-15",13,"Women",5175,5175
"959","macapa","0-15",14,"Men",6171,6171
"960","macapa","0-15",14,"Women",7009,7009
"961","macapa","0-15",15,"Men",5713,5713
"962","macapa","0-15",15,"Women",5232,5232
"963","macapa","16-29",16,"Men",3962,3962
"964","macapa","16-29",16,"Women",2540,2540
"965","macapa","16-29",17,"Men",7337,7337
"966","macapa","16-29",17,"Women",4589,4589
"967","macapa","16-29",18,"Men",2085,2085
"968","macapa","16-29",18,"Women",8445,8445
"969","macapa","16-29",19,"Men",2365,2365
"970","macapa","16-29",19,"Women",4997,4997
"971","macapa","16-29",20,"Men",5827,5827
"972","macapa","16-29",20,"Women",3853,3853
"973","macapa","16-29",21,"Men",6222,6222
"974","macapa","16-29",21,"Women",2993,2993
"975","macapa","16-29",22,"Men",5807,5807
"976","macapa","16-29",22,"Women",8926,8926
"977","macapa","16-29",23,"Men",5995,5995
"978","macapa","16-29",23,"Women",5158,5158
"979","macapa","16-29",24,"Men",6592,6592
"980","macapa","16-29",24,"Women",5348,5348
"981","macapa","16-29",25,"Men",3828,3828
"982","macapa","16-29",25,"Women",4969,4969
"983","macapa","16-29",26,"Men",5412,5412
"984","macapa","16-29",26,"Women",6826,6826
"985","macapa","16-29",27,"Men",4043,4043
"986","macapa","16-29",27,"Women",5250,5250
"987","macapa","16-29",28,"Men",6225,6225
"988","macapa","16-29",28,"Women",2786,2786
"989","macapa","16-29",29,"Men",3744,3744
"990","macapa","16-29",29,"Women",4536,4536
"991","macapa","30-39",30,"Men",4147,4147
"992","macapa","30-39",30,"Women",7339,7339
"993","macapa","30-39",31,"Men",2116,2116
"994","macapa","30-39",31,"Women",6327,6327
"995","macapa","30-39",32,"Men",4103,4103
"996","macapa","30-39",32,"Women",5834,5834
"997","macapa","30-39",33,"Men",4410,4410
"998","macapa","30-39",33,"Women",2557,2557
"999","macapa","30-39",34,"Men",5129,5129
"1000","macapa","30-39",34,"Women",4794,4794
"1001","macapa","30-39",35,"Men",4459,4459
"1002","macapa","30-39",35,"Women",5809,5809
"1003","macapa","30-39",36,"Men",6943,6943
"1004","macapa","30-39",36,"Women",5574,5574
"1005","macapa","30-39",37,"Men",2247,2247
"1006","macapa","30-39",37,"Women",3976,3976
"1007","macapa","30-39",38,"Men",5486,5486
"1008","macapa","30-39",38,"Women",3068,3068
"1009","macapa","30-39",39,"Men",3386,3386
"1010","macapa","30-39",39,"Women",3563,3563
"1011","macapa","40-49",40,"Men",3906,3906
"1012","macapa","40-49",40,"Women",3556,3556
"1013","macapa","40-49",41,"Men",3430,3430
"1014","macapa","40-49",41,"Women",2399,2399
"1015","macapa","40-49",42,"Men",1863,1863
"1016","macapa","40-49",42,"Women",3240,3240
"1017","macapa","40-49",43,"Men",5544,5544
"1018","macapa","40-49",43,"Women",2709,2709
"1019","macapa","40-49",44,"Men",4944,4944
"1020","macapa","40-49",44,"Women",4111,4111
"1021","macapa","40-49",45,"Men",1705,1705
"1022","macapa","40-49",45,"Women",3227,3227
"1023","macapa","40-49",46,"Men",4724,4724
"1024","macapa","40-49",46,"Women",2529,2529
"1025","macapa","40-49",47,"Men",3070,3070
"1026","macapa","40-49",47,"Women",3185,3185
"1027","macapa","40-49",48,"Men",3466,3466
"1028","macapa","40-49",48,"Women",2857,2857
"1029","macapa","40-49",49,"Men",2940,2940
"1030","macapa","40-49",49,"Women",2914,2914
"1031","macapa","50-59",50,"Men",2914,2914
"1032","macapa","50-59",50,"Women",2107,2107
"1033","macapa","50-59",51,"Men",1599,1599
"1034","macapa","50-59",51,"Women",1863,1863
"1035","macapa","50-59",52,"Men",1260,1260
"1036","macapa","50-59",52,"Women",4536,4536
"1037","macapa","50-59",53,"Men",3409,3409
"1038","macapa","50-59",53,"Women",2233,2233
"1039","macapa","50-59",54,"Men",1047,1047
"1040","macapa","50-59",54,"Women",2703,2703
"1041","macapa","50-59",55,"Men",932,932
"1042","macapa","50-59",55,"Women",757,757
"1043","macapa","50-59",56,"Men",1319,1319
"1044","macapa","50-59",56,"Women",792,792
"1045","macapa","50-59",57,"Men",1578,1578
"1046","macapa","50-59",57,"Women",1133,1133
"1047","macapa","50-59",58,"Men",1125,1125
"1048","macapa","50-59",58,"Women",1425,1425
"1049","macapa","50-59",59,"Men",1783,1783
"1050","macapa","50-59",59,"Women",1585,1585
"1051","macapa","60-69",60,"Men",1925,1925
"1052","macapa","60-69",60,"Women",1636,1636
"1053","macapa","60-69",61,"Men",1832,1832
"1054","macapa","60-69",61,"Women",1435,1435
"1055","macapa","60-69",62,"Men",1543,1543
"1056","macapa","60-69",62,"Women",1484,1484
"1057","macapa","60-69",63,"Men",1644,1644
"1058","macapa","60-69",63,"Women",1969,1969
"1059","macapa","60-69",64,"Men",1172,1172
"1060","macapa","60-69",64,"Women",1820,1820
"1061","macapa","60-69",65,"Men",434,434
"1062","macapa","60-69",65,"Women",959,959
"1063","macapa","60-69",66,"Men",2238,2238
"1064","macapa","60-69",66,"Women",557,557
"1065","macapa","60-69",67,"Men",579,579
"1066","macapa","60-69",67,"Women",1291,1291
"1067","macapa","60-69",68,"Men",508,508
"1068","macapa","60-69",68,"Women",1127,1127
"1069","macapa","60-69",69,"Men",824,824
"1070","macapa","60-69",69,"Women",391,391
"1071","macapa","70-74",70,"Men",786,786
"1072","macapa","70-74",70,"Women",735,735
"1073","macapa","70-74",71,"Men",414,414
"1074","macapa","70-74",71,"Women",1542,1542
"1075","macapa","70-74",72,"Men",381,381
"1076","macapa","70-74",72,"Women",420,420
"1077","macapa","70-74",73,"Men",207,207
"1078","macapa","70-74",73,"Women",359,359
"1079","macapa","70-74",74,"Men",763,763
"1080","macapa","70-74",74,"Women",790,790
"1081","macapa","75-79",75,"Women",204,503.010353701598
"1082","macapa","75-79",76,"Men",607,1496.70237596505
"1083","macapa","75-79",77,"Men",144,355.066132024657
"1084","macapa","75-79",78,"Women",151,372.3262912203
"1085","macapa","75-79",79,"Men",152,374.792028248249
"1086","macapa","75-79",79,"Women",261,643.557364294692
"1087","macapa","80-84",80,"Men",462,462
"1088","macapa","80-84",80,"Women",330,330
"1089","macapa","80-84",81,"Men",195,195
"1090","macapa","80-84",81,"Women",351,351
"1091","macapa","80-84",82,"Men",344,344
"1092","macapa","80-84",82,"Women",628,628
"1093","macapa","80-84",83,"Women",240,240
"1094","macapa","80-84",84,"Men",206,206
"1095","macapa","85-89",85,"Women",1691,1691
"1096","macapa","85-89",86,"Women",162,162
"1097","macapa","85-89",87,"Women",235,235
"1098","macapa","85-89",89,"Men",696,696
"1099","macapa","90+",90,"Men",113,132.244487889649
"1100","macapa","90+",91,"Women",162,189.589442815249
"1101","macapa","90+",96,"Men",246,287.895079830564
"1102","macapa","90+",99,"Women",223,260.978060171609
"1103","manaus","0-15",0,"Men",9473,9473
"1104","manaus","0-15",0,"Women",7273,7273
"1105","manaus","0-15",1,"Men",19066,19066
"1106","manaus","0-15",1,"Women",21837,21837
"1107","manaus","0-15",2,"Men",19341,19341
"1108","manaus","0-15",2,"Women",19163,19163
"1109","manaus","0-15",3,"Men",18938,18938
"1110","manaus","0-15",3,"Women",26876,26876
"1111","manaus","0-15",4,"Men",25160,25160
"1112","manaus","0-15",4,"Women",24134,24134
"1113","manaus","0-15",5,"Men",27969,27969
"1114","manaus","0-15",5,"Women",24327,24327
"1115","manaus","0-15",6,"Men",14777,14777
"1116","manaus","0-15",6,"Women",25243,25243
"1117","manaus","0-15",7,"Men",22825,22825
"1118","manaus","0-15",7,"Women",28123,28123
"1119","manaus","0-15",8,"Men",25531,25531
