city,sex,age,population
João Pessoa,Women,10,7157
João Pessoa,Women,11,6723
João Pessoa,Women,12,6862
João Pessoa,Women,13,4726
João Pessoa,Women,14,4463
João Pessoa,Women,15,5083
João Pessoa,Women,16,5191
João Pessoa,Women,17,8950
João Pessoa,Women,18,5188
João Pessoa,Women,19,4284
João Pessoa,Women,20,10524
João Pessoa,Women,21,11948
João Pessoa,Women,22,5133
João Pessoa,Women,23,9248
João Pessoa,Women,24,8432
João Pessoa,Women,25,4568
João Pessoa,Women,26,5775
João Pessoa,Women,27,9478
João Pessoa,Women,28,5887
João Pessoa,Women,29,7402
João Pessoa,Women,30,6388
João Pessoa,Women,31,6447
João Pessoa,Women,32,7147
João Pessoa,Women,33,6529
João Pessoa,Women,34,8571
João Pessoa,Women,35,7790
João Pessoa,Women,36,3551
João Pessoa,Women,37,7455
João Pessoa,Women,38,7777
João Pessoa,Women,39,6817
João Pessoa,Women,40,7626
João Pessoa,Women,41,6377
João Pessoa,Women,42,6122
João Pessoa,Women,43,6687
João Pessoa,Women,44,7616
João Pessoa,Women,45,6742
João Pessoa,Women,46,8223
João Pessoa,Women,47,7010
João Pessoa,Women,48,3964
João Pessoa,Women,49,6445
João Pessoa,Women,50,5298
João Pessoa,Women,51,5990
João Pessoa,Women,52,5199
João Pessoa,Women,53,3419
João Pessoa,Women,54,4123
João Pessoa,Women,55,7367
João Pessoa,Women,56,5847
João Pessoa,Women,57,3958
João Pessoa,Women,58,5537
João Pessoa,Women,59,3569
João Pessoa,Women,60,4798
João Pessoa,Women,61,5701
João Pessoa,Women,62,5177
João Pessoa,Women,63,4463
João Pessoa,Women,64,3374
João Pessoa,Women,65,4960
João Pessoa,Women,66,2764
João Pessoa,Women,67,1416
João Pessoa,Women,68,4105
João Pessoa,Women,69,3108
João Pessoa,Women,70,2298
João Pessoa,Women,71,4796
João Pessoa,Women,72,2606
João Pessoa,Women,73,2648
João Pessoa,Women,74,1658
João Pessoa,Women,75,2061
João Pessoa,Women,76,1600
João Pessoa,Women,77,1544
João Pessoa,Women,78,521
João Pessoa,Women,79,2485
João Pessoa,Women,80,242
João Pessoa,Women,81,1878
João Pessoa,Women,82,1445
João Pessoa,Women,83,806
João Pessoa,Women,84,910
João Pessoa,Women,87,1131
João Pessoa,Women,89,814
João Pessoa,Women,90,279
João Pessoa,Women,91,993
João Pessoa,Women,98,242
Recife,Men,0,6643
Recife,Men,1,10336
Recife,Men,2,10055
Recife,Men,3,16381
Recife,Men,4,12565
Recife,Men,5,10956
Recife,Men,6,13872
Recife,Men,7,12167
Recife,Men,8,14235
Recife,Men,9,9852
Recife,Men,10,8645
Recife,Men,11,9681
Recife,Men,12,11966
Recife,Men,13,10286
Recife,Men,14,8449
Recife,Men,15,8866
Recife,Men,16,6482
Recife,Men,17,10908
Recife,Men,18,10233
Recife,Men,19,7582
Recife,Men,20,17688
Recife,Men,21,8828
Recife,Men,22,10620
Recife,Men,23,20622
Recife,Men,24,12469
Recife,Men,25,12093
Recife,Men,26,11668
Recife,Men,27,13167
Recife,Men,28,11395
Recife,Men,29,4792
Recife,Men,30,10808
Recife,Men,31,18357
Recife,Men,32,12790
Recife,Men,33,8655
Recife,Men,34,16073
Recife,Men,35,15621
Recife,Men,36,20644
Recife,Men,37,11073
Recife,Men,38,19745
Recife,Men,39,10810
Recife,Men,40,10568
Recife,Men,41,8850
Recife,Men,42,7982
Recife,Men,43,10796
Recife,Men,44,6876
Recife,Men,45,11268
Recife,Men,46,12802
Recife,Men,47,6219
Recife,Men,48,6828
Recife,Men,49,9290
Recife,Men,50,18691
Recife,Men,51,12161
Recife,Men,52,8507
Recife,Men,53,9833
Recife,Men,54,7245
Recife,Men,55,6821
Recife,Men,56,7914
Recife,Men,57,12466
Recife,Men,58,3747
Recife,Men,59,4160
Recife,Men,60,9864
Recife,Men,61,7425
Recife,Men,62,9047
Recife,Men,63,5333
Recife,Men,64,5549
Recife,Men,65,3741
Recife,Men,66,5291
Recife,Men,67,5059
Recife,Men,68,3908
Recife,Men,69,3538
Recife,Men,70,2980
Recife,Men,71,4178
Recife,Men,72,1614
Recife,Men,73,3053
Recife,Men,74,4084
Recife,Men,75,1795
Recife,Men,76,2076
Recife,Men,77,4456
Recife,Men,78,1125
Recife,Men,79,1926
Recife,Men,80,2145
Recife,Men,81,2530
Recife,Men,82,1933
Recife,Men,83,1802
Recife,Men,84,1138
Recife,Men,85,1103
Recife,Men,86,1157
Recife,Men,87,254
Recife,Men,89,735
Recife,Men,91,494
Recife,Men,92,731
Recife,Women,0,11944
Recife,Women,1,13112
Recife,Women,2,6272
Recife,Women,3,17534
Recife,Women,4,10257
Recife,Women,5,7170
Recife,Women,6,12705
Recife,Women,7,12587
Recife,Women,8,11505
Recife,Women,9,11639
Recife,Women,10,9726
Recife,Women,11,9838
Recife,Women,12,13546
Recife,Women,13,4984
Recife,Women,14,14052
Recife,Women,15,9473
Recife,Women,16,8155
Recife,Women,17,7254
Recife,Women,18,11827
Recife,Women,19,6566
Recife,Women,20,9992
Recife,Women,21,9423
Recife,Women,22,16601
Recife,Women,23,18083
Recife,Women,24,18309
Recife,Women,25,12083
Recife,Women,26,17920
Recife,Women,27,15609
Recife,Women,28,14687
Recife,Women,29,13704
Recife,Women,30,11892
Recife,Women,31,14871
Recife,Women,32,10794
Recife,Women,33,15969
Recife,Women,34,15581
Recife,Women,35,7912
Recife,Women,36,12705
Recife,Women,37,13953
Recife,Women,38,13059
Recife,Women,39,18009
Recife,Women,40,16843
Recife,Women,41,16631
Recife,Women,42,8406
Recife,Women,43,11351
Recife,Women,44,10819
Recife,Women,45,15376
Recife,Women,46,17524
Recife,Women,47,12794
Recife,Women,48,10183
Recife,Women,49,10238
Recife,Women,50,10271
Recife,Women,51,17295
Recife,Women,52,13214
Recife,Women,53,7947
Recife,Women,54,11436
Recife,Women,55,10893
Recife,Women,56,9250
Recife,Women,57,9247
Recife,Women,58,10287
Recife,Women,59,8062
Recife,Women,60,6725
Recife,Women,61,5620
Recife,Women,62,8887
Recife,Women,63,12955
Recife,Women,64,11230
Recife,Women,65,10283
Recife,Women,66,9316
Recife,Women,67,5638
Recife,Women,68,7566
Recife,Women,69,9200
Recife,Women,70,6308
Recife,Women,71,4260
Recife,Women,72,7979
Recife,Women,73,7844
Recife,Women,74,5802
Recife,Women,75,3527
Recife,Women,76,4705
Recife,Women,77,1740
Recife,Women,78,3224
Recife,Women,79,4218
Recife,Women,80,4777
Recife,Women,81,4446
Recife,Women,82,3380
Recife,Women,83,1308
Recife,Women,84,2120
Recife,Women,85,2950
Recife,Women,86,783
Recife,Women,89,570
Recife,Women,90,1242
Recife,Women,92,717
Recife,Women,93,1009
Recife,Women,97,1578
Recife,Women,98,536
Recife,Women,99,569
Maceió,Men,0,2633
Maceió,Men,1,4698
Maceió,Men,2,4729
Maceió,Men,3,9353
Maceió,Men,4,6923
Maceió,Men,5,11936
Maceió,Men,6,6302
Maceió,Men,7,7609
Maceió,Men,8,12107
Maceió,Men,9,10707
Maceió,Men,10,6103
Maceió,Men,11,8606
Maceió,Men,12,5390
Maceió,Men,13,7380
Maceió,Men,14,6897
Maceió,Men,15,8909
Maceió,Men,16,7738
Maceió,Men,17,5846
Maceió,Men,18,7261
Maceió,Men,19,5835
Maceió,Men,20,8198
Maceió,Men,21,9756
Maceió,Men,22,11392
Maceió,Men,23,13510
Maceió,Men,24,8350
Maceió,Men,25,10637
Maceió,Men,26,9088
Maceió,Men,27,9638
Maceió,Men,28,5654
Maceió,Men,29,5899
Maceió,Men,30,6872
Maceió,Men,31,8907
Maceió,Men,32,6273
Maceió,Men,33,4742
Maceió,Men,34,7488
Maceió,Men,35,9279
Maceió,Men,36,5188
Maceió,Men,37,8180
Maceió,Men,38,11944
Maceió,Men,39,6058
Maceió,Men,40,5246
Maceió,Men,41,6898
Maceió,Men,42,4778
Maceió,Men,43,7759
Maceió,Men,44,7097
Maceió,Men,45,6402
Maceió,Men,46,4381
Maceió,Men,47,7330
Maceió,Men,48,4603
Maceió,Men,49,7099
Maceió,Men,50,7066
Maceió,Men,51,5062
Maceió,Men,52,5539
Maceió,Men,53,4861
Maceió,Men,54,7152
Maceió,Men,55,5304
Maceió,Men,56,6362
Maceió,Men,57,4322
Maceió,Men,58,4416
Maceió,Men,59,2944
Maceió,Men,60,3269
Maceió,Men,61,1537
Maceió,Men,62,2914
Maceió,Men,63,6063
Maceió,Men,64,5408
Maceió,Men,65,1080
Maceió,Men,66,4254
Maceió,Men,67,3629
Maceió,Men,68,3269
Maceió,Men,69,1848
Maceió,Men,70,696
Maceió,Men,71,874
Maceió,Men,72,1120
Maceió,Men,73,3042
Maceió,Men,74,2270
Maceió,Men,75,874
Maceió,Men,76,1109
Maceió,Men,77,1575
Maceió,Men,78,674
Maceió,Men,80,1188
Maceió,Men,81,587
Maceió,Men,82,1697
Maceió,Men,84,1612
Maceió,Men,85,381
Maceió,Men,88,714
Maceió,Men,91,258
Maceió,Men,93,347
Maceió,Women,0,4366
Maceió,Women,1,6173
Maceió,Women,2,6073
Maceió,Women,3,7812
Maceió,Women,4,6780
Maceió,Women,5,7159
Maceió,Women,6,9055
Maceió,Women,7,4320
Maceió,Women,8,7177
Maceió,Women,9,11292
Maceió,Women,10,8058
Maceió,Women,11,8966
Maceió,Women,12,9867
Maceió,Women,13,9617
Maceió,Women,14,6006
Maceió,Women,15,8148
Maceió,Women,16,4742
Maceió,Women,17,6682
Maceió,Women,18,9438
Maceió,Women,19,7877
Maceió,Women,20,9358
Maceió,Women,21,9656
Maceió,Women,22,11047
Maceió,Women,23,8274
Maceió,Women,24,14625
Maceió,Women,25,6466
Maceió,Women,26,9860
Maceió,Women,27,11487
Maceió,Women,28,9449
Maceió,Women,29,9338
Maceió,Women,30,6450
Maceió,Women,31,10589
Maceió,Women,32,6803
Maceió,Women,33,5740
Maceió,Women,34,9794
Maceió,Women,35,9501
Maceió,Women,36,9589
Maceió,Women,37,11198
Maceió,Women,38,8624
Maceió,Women,39,11668
Maceió,Women,40,5505
Maceió,Women,41,5199
Maceió,Women,42,10149
Maceió,Women,43,8608
Maceió,Women,44,8400
Maceió,Women,45,10661
Maceió,Women,46,6192
Maceió,Women,47,6004
Maceió,Women,48,8554
Maceió,Women,49,6920
Maceió,Women,50,10732
Maceió,Women,51,5533
Maceió,Women,52,5997
Maceió,Women,53,7324
Maceió,Women,54,10016
Maceió,Women,55,6458
Maceió,Women,56,3927
Maceió,Women,57,7932
Maceió,Women,58,4195
Maceió,Women,59,6500
Maceió,Women,60,5113
Maceió,Women,61,6276
Maceió,Women,62,6342
Maceió,Women,63,5533
Maceió,Women,64,3876
Maceió,Women,65,2778
Maceió,Women,66,3301
Maceió,Women,67,2624
Maceió,Women,68,2809
Maceió,Women,69,2966
Maceió,Women,70,5541
Maceió,Women,71,2509
Maceió,Women,72,2504
Maceió,Women,73,1020
Maceió,Women,74,1361
Maceió,Women,75,2373
Maceió,Women,76,2574
Maceió,Women,77,2871
Maceió,Women,78,1392
Maceió,Women,79,869
Maceió,Women,80,2039
Maceió,Women,81,317
Maceió,Women,82,532
Maceió,Women,83,1050
Maceió,Women,84,959
Maceió,Women,85,1276
Maceió,Women,87,1243
Maceió,Women,88,640
Maceió,Women,89,370
Maceió,Women,90,1359
Maceió,Women,91,331
Maceió,Women,94,543
Maceió,Women,95,617
Maceió,Women,98,335
Maceió,Women,110,989
Aracaju,Men,0,2329
Aracaju,Men,1,7224
Aracaju,Men,2,4396
Aracaju,Men,3,3628
Aracaju,Men,4,2733
Aracaju,Men,5,2806
Aracaju,Men,6,4766
Aracaju,Men,7,4437
Aracaju,Men,8,6171
Aracaju,Men,9,5317
Aracaju,Men,10,4845
Aracaju,Men,11,4400
Aracaju,Men,12,4829
Aracaju,Men,13,3873
Aracaju,Men,14,5449
Aracaju,Men,15,6446
Aracaju,Men,16,3416
Aracaju,Men,17,4306
Aracaju,Men,18,5810
Aracaju,Men,19,3887
Aracaju,Men,20,6472
Aracaju,Men,21,5756
Aracaju,Men,22,6476
Aracaju,Men,23,2976
Aracaju,Men,24,3206
Aracaju,Men,25,4260
Aracaju,Men,26,6888
Aracaju,Men,27,2737
Aracaju,Men,28,7387
Aracaju,Men,29,5955
Aracaju,Men,30,7149
Aracaju,Men,31,5867
Aracaju,Men,32,3464
Aracaju,Men,33,5014
Aracaju,Men,34,7335
Aracaju,Men,35,8372
Aracaju,Men,36,5253
Aracaju,Men,37,5790
Aracaju,Men,38,5906
Aracaju,Men,39,6271
Aracaju,Men,40,6747
Aracaju,Men,41,3034
Aracaju,Men,42,3205
Aracaju,Men,43,5833
Aracaju,Men,44,5114
Aracaju,Men,45,3941
Aracaju,Men,46,4758
Aracaju,Men,47,5823
Aracaju,Men,48,3415
Aracaju,Men,49,2308
Aracaju,Men,50,3269
Aracaju,Men,51,2966
Aracaju,Men,52,4044
Aracaju,Men,53,3298
Aracaju,Men,54,5373
Aracaju,Men,55,1477
Aracaju,Men,56,2462
Aracaju,Men,57,4093
Aracaju,Men,58,1811
Aracaju,Men,59,3569
Aracaju,Men,60,2759
Aracaju,Men,61,2823
Aracaju,Men,62,2434
Aracaju,Men,63,1814
Aracaju,Men,64,1731
Aracaju,Men,65,2668
Aracaju,Men,66,1362
Aracaju,Men,67,1978
Aracaju,Men,68,307
Aracaju,Men,69,2036
Aracaju,Men,70,1161
Aracaju,Men,71,2355
Aracaju,Men,72,859
Aracaju,Men,73,1542
Aracaju,Men,74,704
Aracaju,Men,75,668
Aracaju,Men,76,561
Aracaju,Men,77,1020
Aracaju,Men,78,1620
Aracaju,Men,80,1308
Aracaju,Men,83,263
Aracaju,Men,86,242
Aracaju,Men,87,287
Aracaju,Men,91,450
Aracaju,Men,92,219
Aracaju,Men,93,246
Aracaju,Women,0,2378
Aracaju,Women,1,4479
Aracaju,Women,2,4970
Aracaju,Women,3,2694
Aracaju,Women,4,4131
Aracaju,Women,5,5689
Aracaju,Women,6,5613
Aracaju,Women,7,3137
Aracaju,Women,8,3115
Aracaju,Women,9,3747
Aracaju,Women,10,4676
Aracaju,Women,11,4582
Aracaju,Women,12,5081
Aracaju,Women,13,5052
Aracaju,Women,14,4069
Aracaju,Women,15,4219
Aracaju,Women,16,6287
Aracaju,Women,17,4842
Aracaju,Women,18,2960
Aracaju,Women,19,3875
Aracaju,Women,20,6815
Aracaju,Women,21,8164
Aracaju,Women,22,5150
Aracaju,Women,23,6840
Aracaju,Women,24,4087
Aracaju,Women,25,6640
Aracaju,Women,26,4810
Aracaju,Women,27,6271
Aracaju,Women,28,8451
Aracaju,Women,29,5830
Aracaju,Women,30,5608
Aracaju,Women,31,5741
Aracaju,Women,32,4802
Aracaju,Women,33,7816
Aracaju,Women,34,6230
Aracaju,Women,35,4748
Aracaju,Women,36,7053
Aracaju,Women,37,5600
Aracaju,Women,38,6732
Aracaju,Women,39,7558
Aracaju,Women,40,4635
Aracaju,Women,41,6128
Aracaju,Women,42,6316
Aracaju,Women,43,5407
Aracaju,Women,44,3784
Aracaju,Women,45,8686
Aracaju,Women,46,4965
Aracaju,Women,47,3656
Aracaju,Women,48,6316
Aracaju,Women,49,4589
Aracaju,Women,50,3061
Aracaju,Women,51,5188
Aracaju,Women,52,3830
Aracaju,Women,53,4571
Aracaju,Women,54,4855
Aracaju,Women,55,4437
Aracaju,Women,56,3697
Aracaju,Women,57,3031
Aracaju,Women,58,1593
Aracaju,Women,59,3861
Aracaju,Women,60,2443
Aracaju,Women,61,2192
Aracaju,Women,62,2274
Aracaju,Women,63,3929
Aracaju,Women,64,3863
Aracaju,Women,65,4485
Aracaju,Women,66,2259
Aracaju,Women,67,2358
Aracaju,Women,68,2484
Aracaju,Women,69,1486
Aracaju,Women,70,2091
Aracaju,Women,71,2054
Aracaju,Women,72,1720
Aracaju,Women,73,2939
Aracaju,Women,74,1194
Aracaju,Women,75,1281
Aracaju,Women,76,368
Aracaju,Women,77,1358
Aracaju,Women,79,912
Aracaju,Women,80,1077
Aracaju,Women,81,843
Aracaju,Women,82,904
Aracaju,Women,83,464
Aracaju,Women,84,254
Aracaju,Women,85,1690
Aracaju,Women,87,920
Aracaju,Women,88,463
Aracaju,Women,89,960
Aracaju,Women,90,287
Aracaju,Women,92,119
Aracaju,Women,93,300
Aracaju,Women,94,699
Aracaju,Women,95,275
Salvador,Men,0,7461
Salvador,Men,1,13695
Salvador,Men,2,23690
Salvador,Men,3,8443
Salvador,Men,4,17790
Salvador,Men,5,21651
Salvador,Men,6,14558
Salvador,Men,7,23281
Salvador,Men,8,20093
Salvador,Men,9,21949
Salvador,Men,10,21075
Salvador,Men,11,14740
Salvador,Men,12,9728
Salvador,Men,13,18941
Salvador,Men,14,14900
Salvador,Men,15,14072
Salvador,Men,16,18810
Salvador,Men,17,16753
Salvador,Men,18,17728
Salvador,Men,19,15609
Salvador,Men,20,20487
Salvador,Men,21,26149
Salvador,Men,22,24067
Salvador,Men,23,32112
Salvador,Men,24,23192
Salvador,Men,25,17453
Salvador,Men,26,27760
Salvador,Men,27,14895
Salvador,Men,28,24424
Salvador,Men,29,13280
Salvador,Men,30,17044
Salvador,Men,31,23329
Salvador,Men,32,23471
Salvador,Men,33,19418
Salvador,Men,34,15398
Salvador,Men,35,20433
Salvador,Men,36,27564
Salvador,Men,37,22645
Salvador,Men,38,27083
Salvador,Men,39,24817
Salvador,Men,40,19359
Salvador,Men,41,15385
Salvador,Men,42,21080
Salvador,Men,43,26993
Salvador,Men,44,20707
Salvador,Men,45,24254
Salvador,Men,46,13081
Salvador,Men,47,7467
Salvador,Men,48,28525
Salvador,Men,49,18978
Salvador,Men,50,10125
Salvador,Men,51,13742
Salvador,Men,52,13456
Salvador,Men,53,15462
Salvador,Men,54,16667
Salvador,Men,55,18189
Salvador,Men,56,24224
Salvador,Men,57,21288
Salvador,Men,58,8361
Salvador,Men,59,14379
Salvador,Men,60,8309
Salvador,Men,61,11921
Salvador,Men,62,12130
Salvador,Men,63,10199
Salvador,Men,64,13479
Salvador,Men,65,5406
Salvador,Men,66,6818
Salvador,Men,67,8739
Salvador,Men,68,9120
Salvador,Men,69,10472
Salvador,Men,70,11917
Salvador,Men,71,3958
Salvador,Men,72,6975
Salvador,Men,73,7457
Salvador,Men,74,4823
Salvador,Men,75,1541
Salvador,Men,76,2308
Salvador,Men,77,1088
Salvador,Men,78,641
Salvador,Men,79,854
Salvador,Men,80,5422
Salvador,Men,81,709
Salvador,Men,82,722
Salvador,Men,84,1042
Salvador,Men,85,1606
Salvador,Men,86,721
Salvador,Men,88,1669
Salvador,Men,89,872
Salvador,Men,90,740
Salvador,Men,91,1117
Salvador,Men,93,1961
Salvador,Men,94,585
Salvador,Women,0,9279
Salvador,Women,1,16682
Salvador,Women,2,14736
Salvador,Women,3,18290
Salvador,Women,4,12128
Salvador,Women,5,11150
Salvador,Women,6,17112
Salvador,Women,7,15648
Salvador,Women,8,20162
Salvador,Women,9,20086
Salvador,Women,10,17211
Salvador,Women,11,14488
Salvador,Women,12,15009
Salvador,Women,13,17082
Salvador,Women,14,9398
Salvador,Women,15,9637
Salvador,Women,16,20234
Salvador,Women,17,12877
Salvador,Women,18,22093
Salvador,Women,19,20774
Salvador,Women,20,17994
Salvador,Women,21,29585
Salvador,Women,22,23031
Salvador,Women,23,25065
Salvador,Women,24,18781
Salvador,Women,25,19856
Salvador,Women,26,26785
Salvador,Women,27,31356
Salvador,Women,28,29773
Salvador,Women,29,25591
Salvador,Women,30,27981
Salvador,Women,31,26544
Salvador,Women,32,18070
Salvador,Women,33,29025
Salvador,Women,34,19268
Salvador,Women,35,24795
Salvador,Women,36,17264
Salvador,Women,37,31092
Salvador,Women,38,27432
Salvador,Women,39,25839
Salvador,Women,40,27506
Salvador,Women,41,15549
Salvador,Women,42,31973
Salvador,Women,43,16499
Salvador,Women,44,29993
Salvador,Women,45,15782
Salvador,Women,46,25303
Salvador,Women,47,34056
Salvador,Women,48,19473
Salvador,Women,49,13090
Salvador,Women,50,21631
Salvador,Women,51,16094
Salvador,Women,52,18722
Salvador,Women,53,20844
Salvador,Women,54,20360
Salvador,Women,55,31317
Salvador,Women,56,22653
Salvador,Women,57,17366
Salvador,Women,58,13470
Salvador,Women,59,12661
Salvador,Women,60,19977
Salvador,Women,61,10685
Salvador,Women,62,18441
Salvador,Women,63,19811
Salvador,Women,64,13826
Salvador,Women,65,9321
Salvador,Women,66,11006
Salvador,Women,67,3968
Salvador,Women,68,11489
Salvador,Women,69,12012
Salvador,Women,70,9675
Salvador,Women,71,5223
Salvador,Women,72,3134
Salvador,Women,73,10435
Salvador,Women,74,6753
Salvador,Women,75,4951
Salvador,Women,76,5740
Salvador,Women,77,4954
Salvador,Women,78,5895
Salvador,Women,79,2064
Salvador,Women,80,5966
Salvador,Women,81,1397
Salvador,Women,82,4021
Salvador,Women,83,3211
Salvador,Women,84,2842
Salvador,Women,85,3180
Salvador,Women,86,1807
Salvador,Women,87,1290
Salvador,Women,88,5667
Salvador,Women,89,966
Salvador,Women,90,4144
Salvador,Women,91,705
Salvador,Women,92,1887
Salvador,Women,93,1930
Salvador,Women,96,822
Salvador,Women,98,1117
Belo Horizonte,Men,0,11534
Belo Horizonte,Men,1,14966
Belo Horizonte,Men,2,14927
Belo Horizonte,Men,3,12796
Belo Horizonte,Men,4,16407
Belo Horizonte,Men,5,17467
Belo Horizonte,Men,6,10500
Belo Horizonte,Men,7,14107
Belo Horizonte,Men,8,10703
Belo Horizonte,Men,9,13431
Belo Horizonte,Men,10,14049
Belo Horizonte,Men,11,13713
Belo Horizonte,Men,12,20859
Belo Horizonte,Men,13,17013
Belo Horizonte,Men,14,15440
Belo Horizonte,Men,15,13180
Belo Horizonte,Men,16,13373
Belo Horizonte,Men,17,22365
Belo Horizonte,Men,18,17087
Belo Horizonte,Men,19,15768
Belo Horizonte,Men,20,21244
Belo Horizonte,Men,21,19919
Belo Horizonte,Men,22,21695
Belo Horizonte,Men,23,18485
Belo Horizonte,Men,24,21833
Belo Horizonte,Men,25,19031
Belo Horizonte,Men,26,15714
Belo Horizonte,Men,27,19076
Belo Horizonte,Men,28,25413
Belo Horizonte,Men,29,16261
Belo Horizonte,Men,30,22043
Belo Horizonte,Men,31,14951
Belo Horizonte,Men,32,28072
Belo Horizonte,Men,33,22914
Belo Horizonte,Men,34,19434
Belo Horizonte,Men,35,14128
Belo Horizonte,Men,36,20750
Belo Horizonte,Men,37,18887
Belo Horizonte,Men,38,22134
Belo Horizonte,Men,39,21558
Belo Horizonte,Men,40,21554
Belo Horizonte,Men,41,16316
Belo Horizonte,Men,42,20657
Belo Horizonte,Men,43,17546
Belo Horizonte,Men,44,9922
Belo Horizonte,Men,45,18880
Belo Horizonte,Men,46,18614
Belo Horizonte,Men,47,17453
Belo Horizonte,Men,48,18641
Belo Horizonte,Men,49,16031
Belo Horizonte,Men,50,19334
Belo Horizonte,Men,51,15474
Belo Horizonte,Men,52,13632
Belo Horizonte,Men,53,9000
Belo Horizonte,Men,54,17069
Belo Horizonte,Men,55,16109
Belo Horizonte,Men,56,16256
Belo Horizonte,Men,57,17672
Belo Horizonte,Men,58,15971
Belo Horizonte,Men,59,15098
Belo Horizonte,Men,60,12546
Belo Horizonte,Men,61,11690
Belo Horizonte,Men,62,13578
Belo Horizonte,Men,63,15382
Belo Horizonte,Men,64,6599
Belo Horizonte,Men,65,7610
Belo Horizonte,Men,66,8703
Belo Horizonte,Men,67,11171
Belo Horizonte,Men,68,8917
Belo Horizonte,Men,69,7021
Belo Horizonte,Men,70,10396
Belo Horizonte,Men,71,5748
Belo Horizonte,Men,72,7716
Belo Horizonte,Men,73,5172
Belo Horizonte,Men,74,6485
Belo Horizonte,Men,75,5039
Belo Horizonte,Men,76,2621
Belo Horizonte,Men,77,4274
Belo Horizonte,Men,78,5535
Belo Horizonte,Men,79,3093
Belo Horizonte,Men,80,1989
Belo Horizonte,Men,81,1629
Belo Horizonte,Men,82,6752
Belo Horizonte,Men,83,1761
Belo Horizonte,Men,84,1607
Belo Horizonte,Men,85,2707
Belo Horizonte,Men,86,2221
Belo Horizonte,Men,87,2640
Belo Horizonte,Men,88,1694
Belo Horizonte,Men,89,1293
Belo Horizonte,Men,90,913
Belo Horizonte,Men,91,172
Belo Horizonte,Men,92,171
Belo Horizonte,Men,93,1269
Belo Horizonte,Men,98,531
Belo Horizonte,Men,99,390
Belo Horizonte,Women,0,14439
Belo Horizonte,Women,1,15976
Belo Horizonte,Women,2,11060
Belo Horizonte,Women,3,21130
Belo Horizonte,Women,4,15417
Belo Horizonte,Women,5,16187
Belo Horizonte,Women,6,15510
Belo Horizonte,Women,7,17558
Belo Horizonte,Women,8,15993
Belo Horizonte,Women,9,19914
Belo Horizonte,Women,10,12598
Belo Horizonte,Women,11,12358
Belo Horizonte,Women,12,11692
Belo Horizonte,Women,13,15200
Belo Horizonte,Women,14,8945
Belo Horizonte,Women,15,15584
Belo Horizonte,Women,16,17145
Belo Horizonte,Women,17,17454
Belo Horizonte,Women,18,20746
Belo Horizonte,Women,19,13285
Belo Horizonte,Women,20,21873
Belo Horizonte,Women,21,19924
Belo Horizonte,Women,22,31779
Belo Horizonte,Women,23,14589
Belo Horizonte,Women,24,24425
Belo Horizonte,Women,25,22279
Belo Horizonte,Women,26,27887
Belo Horizonte,Women,27,21542
Belo Horizonte,Women,28,18350
Belo Horizonte,Women,29,18659
Belo Horizonte,Women,30,25443
Belo Horizonte,Women,31,23766
Belo Horizonte,Women,32,17548
Belo Horizonte,Women,33,18967
Belo Horizonte,Women,34,21201
Belo Horizonte,Women,35,20513
Belo Horizonte,Women,36,23822
Belo Horizonte,Women,37,25288
Belo Horizonte,Women,38,24853
Belo Horizonte,Women,39,27267
Belo Horizonte,Women,40,18025
Belo Horizonte,Women,41,18377
Belo Horizonte,Women,42,25162
Belo Horizonte,Women,43,23361
Belo Horizonte,Women,44,25378
Belo Horizonte,Women,45,23118
Belo Horizonte,Women,46,18342
Belo Horizonte,Women,47,22089
Belo Horizonte,Women,48,12068
Belo Horizonte,Women,49,17066
Belo Horizonte,Women,50,14886
Belo Horizonte,Women,51,22367
Belo Horizonte,Women,52,14082
Belo Horizonte,Women,53,13759
Belo Horizonte,Women,54,9969
Belo Horizonte,Women,55,21976
Belo Horizonte,Women,56,15100
Belo Horizonte,Women,57,16324
Belo Horizonte,Women,58,15314
Belo Horizonte,Women,59,16874
Belo Horizonte,Women,60,15382
Belo Horizonte,Women,61,20003
Belo Horizonte,Women,62,14506
Belo Horizonte,Women,63,12162
Belo Horizonte,Women,64,9747
Belo Horizonte,Women,65,9217
Belo Horizonte,Women,66,19938
Belo Horizonte,Women,67,15879
Belo Horizonte,Women,68,6600
Belo Horizonte,Women,69,11607
Belo Horizonte,Women,70,6709
Belo Horizonte,Women,71,7623
Belo Horizonte,Women,72,8637
Belo Horizonte,Women,73,9314
Belo Horizonte,Women,74,6327
Belo Horizonte,Women,75,8202
Belo Horizonte,Women,76,8298
Belo Horizonte,Women,77,2691
Belo Horizonte,Women,78,5252
Belo Horizonte,Women,79,4976
Belo Horizonte,Women,80,4866
Belo Horizonte,Women,81,5332
Belo Horizonte,Women,82,4663
Belo Horizonte,Women,83,6116
Belo Horizonte,Women,84,6028
Belo Horizonte,Women,85,4959
Belo Horizonte,Women,86,5840
Belo Horizonte,Women,87,2543
Belo Horizonte,Women,88,2438
Belo Horizonte,Women,89,1998
Belo Horizonte,Women,90,1847
Belo Horizonte,Women,91,1110
Belo Horizonte,Women,92,373
Belo Horizonte,Women,93,782
Belo Horizonte,Women,94,609
Belo Horizonte,Women,95,2098
Belo Horizonte,Women,96,1422
Belo Horizonte,Women,98,1075
Belo Horizonte,Women,99,503
Belo Horizonte,Women,104,618
